Fecha,idNodo,Total
535,2013-04-13,1353516696419,10428
536,2013-04-13,1351671926347,5068
537,2013-04-14,1353516696419,6783
538,2013-04-14,1351672370785,2878
539,2013-04-14,1351591695721,396
540,2013-04-14,1351671926347,4297
541,2013-04-14,1351591868114,7528
542,2013-04-15,1351671926347,8191
543,2013-04-15,1351672370785,4157
544,2013-04-15,1351591695721,1290
545,2013-04-15,1351591868114,18163
546,2013-04-15,1353516696419,18607
547,2013-04-16,1351591695721,1317
548,2013-04-16,1351591868114,18924
549,2013-04-16,1351671926347,7967
550,2013-04-16,1353516696419,18046
551,2013-04-16,1351672370785,4457
552,2013-04-17,1351591695721,928
553,2013-04-17,1351671926347,7957
554,2013-04-17,1351591868114,18574
555,2013-04-17,1351672370785,2792
556,2013-04-17,1353516696419,18364
557,2013-04-18,1353516696419,18569
558,2013-04-18,1351672370785,1323
559,2013-04-18,1351591695721,1119
560,2013-04-18,1351671926347,8169
561,2013-04-18,1351591868114,19054
562,2013-04-19,1351672370785,2346
563,2013-04-19,1351671926347,9016
564,2013-04-19,1351591695721,1106
565,2013-04-19,1351591868114,20459
566,2013-04-19,1353516696419,19761
567,2013-04-20,1351591695721,587
568,2013-04-20,1351591868114,10648
569,2013-04-20,1351671926347,5261
570,2013-04-20,1353516696419,10119
571,2013-04-20,1351672370785,1250
572,2013-04-21,1351591695721,704
573,2013-04-21,1351672370785,1386
574,2013-04-21,1351591868114,7276
575,2013-04-21,1351671926347,3881
576,2013-04-21,1353516696419,6770
577,2013-04-22,1353516696419,18573
578,2013-04-22,1351671926347,8616
579,2013-04-22,1351591695721,1953
580,2013-04-22,1351672370785,2167
581,2013-04-22,1351591868114,19447
582,2013-04-23,1351672370785,2259
583,2013-04-23,1351671926347,8277
584,2013-04-23,1351591695721,1515
585,2013-04-23,1351591868114,19609
586,2013-04-23,1353516696419,18852
587,2013-04-24,1351591695721,1690
588,2013-04-24,1351591868114,19571
589,2013-04-24,1351671926347,8161
590,2013-04-24,1353516696419,18154
591,2013-04-24,1351672370785,2201
592,2013-04-25,1351591695721,1471
593,2013-04-25,1351671926347,8313
594,2013-04-25,1351591868114,19766
595,2013-04-25,1351672370785,2405
596,2013-04-25,1353516696419,18824
597,2013-04-26,1353516696419,20853
598,2013-04-26,1351672370785,2216
599,2013-04-26,1351591695721,1062
600,2013-04-26,1351671926347,9485
601,2013-04-26,1351591868114,20269
602,2013-04-27,1351672370785,1218
603,2013-04-27,1351671926347,4596
604,2013-04-27,1351591695721,666
605,2013-04-27,1351591868114,9478
606,2013-04-27,1353516696419,10412
607,2013-04-28,1351591695721,380
608,2013-04-28,1351591868114,6955
609,2013-04-28,1351671926347,3706
610,2013-04-28,1353516696419,6139
611,2013-04-28,1351672370785,1272
612,2013-04-29,1351591695721,1533
613,2013-04-29,1351671926347,8414
614,2013-04-29,1351591868114,20256
615,2013-04-29,1351672370785,2191
616,2013-04-29,1353516696419,20151
617,2013-04-30,1353516696419,20526
618,2013-04-30,1351672370785,2160
619,2013-04-30,1351591695721,1379
620,2013-04-30,1351671926347,8743
621,2013-04-30,1351591868114,21194
622,2013-05-01,1351672370785,1174
623,2013-05-01,1351671926347,3742
624,2013-05-01,1351591695721,617
625,2013-05-01,1351591868114,6820
626,2013-05-01,1353516696419,6552
627,2013-05-02,1351591695721,1524
628,2013-05-02,1351591868114,19950
629,2013-05-02,1351671926347,8141
630,2013-05-02,1353516696419,20906
631,2013-05-02,1351672370785,2155
632,2013-05-03,1351591695721,1119
633,2013-05-03,1351671926347,7690
634,2013-05-03,1351591868114,17251
635,2013-05-03,1351672370785,2169
636,2013-05-03,1353516696419,17344
637,2013-05-04,1353516696419,11082
638,2013-05-04,1351672370785,1183
639,2013-05-04,1351591695721,692
640,2013-05-04,1351671926347,4891
641,2013-05-04,1351591868114,10202
642,2013-05-05,1351671926347,4608
643,2013-05-05,1351672370785,1492
644,2013-05-05,1351591695721,743
645,2013-05-05,1351591868114,7693
646,2013-05-05,1353516696419,7943
647,2013-05-06,1351591695721,1125
648,2013-05-06,1351591868114,19090
649,2013-05-06,1351672370785,2120
650,2013-05-06,1353516696419,19334
651,2013-05-06,1351671926347,7881
652,2013-05-07,1351591695721,1133
653,2013-05-07,1351672370785,2031
654,2013-05-07,1351591868114,19328
655,2013-05-07,1353516696419,18415
656,2013-05-07,1351671926347,7573
657,2013-05-08,1353516696419,18869
658,2013-05-08,1351672370785,2181
659,2013-05-08,1351591695721,1364
660,2013-05-08,1351671926347,7690
661,2013-05-08,1351591868114,18271
662,2013-05-09,1351671926347,8117
663,2013-05-09,1351672370785,2205
664,2013-05-09,1351591695721,1024
665,2013-05-09,1351591868114,17104
666,2013-05-09,1353516696419,17802
667,2013-05-10,1351591695721,848
668,2013-05-10,1351591868114,16260
669,2013-05-10,1353516696419,16756
670,2013-05-10,1351671926347,7156
671,2013-05-10,1351672370785,2036
672,2013-05-11,1351591695721,646
